,date,T,TM,Tm,SLP,H,PP,VV,V,VM,Month,years
7986,7,30.1,38.5,20.2,1005.1,22.0,0.0,4.0,10.4,16.5,4,2013
7987,8,29.5,37.8,19.4,1006.3,24.0,0.0,4.0,13.1,18.3,4,2013
7988,9,30.3,38.5,18.4,1006.2,26.0,0.0,4.0,12.0,22.2,4,2013
7989,13,30.7,37.6,21.5,1007.0,25.0,0.0,4.0,13.0,20.6,4,2013
7990,14,30.9,38.6,20.8,1006.1,21.0,0.0,4.0,16.9,24.1,4,2013
7991,15,31.1,37.9,21.2,1004.6,24.0,0.0,4.0,15.0,25.9,4,2013
7992,19,26.6,34.0,18.0,1004.2,36.0,1.02,4.0,13.5,51.9,4,2013
7993,20,25.8,32.5,19.8,1005.3,37.0,0.0,4.0,12.8,22.2,4,2013
7994,21,24.2,33.0,17.2,1006.6,53.0,13.97,4.0,11.7,22.2,4,2013
7995,25,32.3,38.8,23.8,1006.9,29.0,0.0,4.0,13.9,18.3,4,2013
7996,26,31.2,38.2,21.4,1007.5,28.0,0.0,4.0,12.0,22.2,4,2013
7997,27,32.1,39.5,21.0,1006.0,24.0,0.0,4.0,15.0,18.3,4,2013
7998,1,34.2,41.6,24.6,1002.4,18.0,0.0,4.0,17.8,33.5,5,2013
7999,2,32.3,40.0,22.0,1001.2,17.0,0.0,4.0,17.2,31.3,5,2013
8000,3,31.9,39.2,21.6,1000.8,21.0,0.0,4.0,18.9,27.8,5,2013
8001,7,33.5,41.0,23.6,1002.9,30.0,0.0,4.0,13.9,25.9,5,2013
8002,8,33.6,41.0,24.9,1003.5,28.0,0.0,4.0,16.7,22.2,5,2013
8003,9,31.6,39.6,21.6,1004.3,24.0,0.0,4.0,18.3,25.9,5,2013
8004,13,31.5,38.0,24.4,1002.7,34.0,0.25,4.0,15.4,18.3,5,2013
8005,14,32.4,38.6,24.3,1001.4,34.0,0.0,4.0,13.0,16.5,5,2013
8006,15,33.2,41.5,25.4,1001.1,30.0,0.0,4.0,15.9,25.9,5,2013
8007,19,34.9,42.8,25.4,1001.5,23.0,0.0,4.0,17.6,25.9,5,2013
8008,20,35.1,42.0,27.0,1001.6,20.0,0.0,4.0,16.5,25.9,5,2013
8009,21,34.5,41.8,25.1,1002.6,22.0,0.0,4.0,20.0,25.9,5,2013
8010,25,32.4,38.8,25.0,1002.6,44.0,0.0,4.0,26.9,40.7,5,2013
8011,26,32.2,37.8,25.2,1002.8,48.0,0.0,4.0,26.7,37.0,5,2013
8012,27,32.2,37.6,25.6,1003.0,52.0,0.0,4.0,26.5,33.5,5,2013
8013,31,31.3,39.0,24.0,999.3,47.0,0.0,4.0,20.2,31.3,5,2013
8014,1,29.8,39.0,25.4,1000.6,55.0,0.0,4.0,19.3,29.4,6,2013
8015,2,29.4,37.2,23.4,1001.0,53.0,0.0,4.0,16.7,31.3,6,2013
8016,3,31.3,37.6,23.8,1000.0,50.0,0.0,4.0,16.5,22.2,6,2013
8017,7,26.7,32.6,21.3,1001.1,79.0,18.03,4.0,7.8,22.2,6,2013
8018,8,27.5,35.6,22.4,1000.0,71.0,0.25,3.2,11.9,25.9,6,2013
8019,9,28.2,33.4,20.8,999.3,74.0,104.9,4.0,10.4,18.3,6,2013
8020,13,27.2,31.4,23.0,997.0,76.0,0.0,4.0,9.3,16.5,6,2013
8021,14,25.2,31.3,21.9,996.2,88.0,6.1,3.7,15.7,25.9,6,2013
8022,15,25.3,30.6,21.8,994.9,89.0,18.03,4.0,9.6,20.6,6,2013
8023,19,26.6,30.6,21.5,1000.4,82.0,2.03,4.0,12.8,22.2,6,2013
8024,20,27.8,33.1,22.5,1001.5,73.0,0.0,4.0,14.8,20.6,6,2013
8025,21,26.7,31.0,22.8,1001.4,80.0,0.0,4.0,14.1,22.2,6,2013
8026,25,23.4,26.2,20.5,1001.1,94.0,6.1,3.2,21.5,27.8,6,2013
8027,26,24.2,26.6,20.8,1002.3,92.0,89.92,3.2,23.3,27.8,6,2013
8028,27,24.4,26.0,21.6,1002.0,90.0,16.0,3.2,24.3,27.8,6,2013
8029,1,26.6,30.4,21.4,1000.0,78.0,0.0,4.0,20.7,31.3,7,2013
8030,2,24.8,27.6,20.0,998.6,91.0,21.08,4.0,17.2,24.1,7,2013
8031,3,23.6,24.4,21.2,997.0,96.0,16.0,1.3,26.7,33.5,7,2013
8032,7,25.3,28.5,22.4,1002.5,89.0,1.02,3.7,14.1,18.3,7,2013
8033,8,25.9,29.6,22.8,1000.9,87.0,6.1,3.7,18.7,24.1,7,2013
8034,9,25.3,28.3,22.6,1000.4,86.0,2.03,4.0,18.5,25.9,7,2013
8035,13,24.7,27.6,22.2,999.7,89.0,18.03,3.4,21.5,25.9,7,2013
8036,14,24.4,27.4,21.6,1001.1,87.0,0.0,3.7,23.2,29.4,7,2013
8037,15,23.4,25.8,22.0,1001.1,93.0,32.0,3.1,18.5,25.9,7,2013
8038,19,24.9,26.8,22.4,998.1,88.0,1.02,4.0,20.2,29.4,7,2013
8039,20,24.0,25.6,21.8,1000.0,93.0,16.0,3.7,16.7,22.2,7,2013
8040,21,25.1,27.6,22.0,998.6,89.0,1.02,4.0,13.9,22.2,7,2013
8041,25,24.9,28.1,22.2,997.2,90.0,26.92,3.4,16.7,24.1,7,2013
8042,26,23.3,26.6,21.2,997.4,96.0,10.92,2.1,23.9,37.0,7,2013
8043,27,23.6,25.4,21.4,1000.0,95.0,93.98,3.5,20.6,27.8,7,2013
8044,31,22.9,23.8,21.6,998.3,96.0,7.87,3.1,25.2,29.4,7,2013
8045,1,23.3,25.1,21.6,996.3,98.0,45.97,1.8,17.2,22.2,8,2013
8046,2,24.3,27.4,21.8,997.7,93.0,52.07,3.1,14.4,20.6,8,2013
8047,3,23.5,27.0,21.0,1002.2,91.0,2.03,3.5,12.6,31.7,8,2013
8048,7,24.6,28.2,21.8,1004.6,87.0,0.0,3.7,13.5,18.3,8,2013
8049,8,24.5,28.0,21.2,1004.3,87.0,0.0,3.7,19.4,27.8,8,2013
8050,9,23.2,25.1,21.9,1003.7,94.0,0.51,3.2,17.6,22.2,8,2013
8051,13,23.9,25.6,22.2,1000.9,93.0,0.0,2.9,13.3,14.8,8,2013
8052,14,24.7,28.4,21.6,1002.0,88.0,48.01,3.2,15.4,22.2,8,2013
8053,15,24.8,29.4,21.5,1003.7,86.0,1.02,4.0,15.6,18.3,8,2013
8054,19,24.2,26.8,22.0,1002.7,86.0,0.0,3.2,20.4,25.9,8,2013
8055,20,23.0,24.4,21.6,1001.6,92.0,0.76,2.3,25.0,29.4,8,2013
8056,21,23.4,25.2,21.2,1002.0,88.0,8.89,3.2,22.4,27.8,8,2013
8057,25,23.8,25.2,21.8,1002.0,94.0,26.92,2.6,18.9,22.2,8,2013
8058,26,23.7,26.6,21.8,1003.2,89.0,0.0,3.7,16.9,25.9,8,2013
8059,27,23.6,26.0,21.0,1004.5,84.0,0.0,3.7,15.9,25.9,8,2013
8060,31,24.5,30.0,20.6,1006.9,83.0,0.0,3.7,11.1,22.2,8,2013
8061,1,25.3,30.2,20.4,1007.2,80.0,0.0,4.0,7.0,14.8,9,2013
8062,2,25.1,30.4,20.4,1007.3,80.0,0.0,3.7,10.0,22.2,9,2013
8063,3,24.7,29.4,20.2,1007.3,82.0,0.0,3.7,12.4,22.2,9,2013
8064,7,25.1,30.5,18.8,1007.5,74.0,0.0,4.0,8.0,14.8,9,2013
8065,8,26.3,31.4,20.6,1007.6,71.0,0.0,3.5,9.6,14.8,9,2013
8066,9,28.1,33.2,21.2,1007.4,61.0,0.0,3.7,10.0,14.8,9,2013
8067,13,28.3,34.2,22.2,1006.5,67.0,0.0,3.7,9.6,16.5,9,2013
8068,14,27.7,34.0,22.6,1004.5,71.0,0.25,3.7,9.4,14.8,9,2013
8069,15,27.7,34.1,21.5,1001.9,68.0,0.0,4.0,11.1,16.5,9,2013
8070,19,29.0,34.6,21.8,1000.7,51.0,0.0,3.7,8.5,14.8,9,2013
8071,20,26.4,32.7,21.6,999.3,67.0,21.08,3.5,13.0,20.6,9,2013
8072,21,23.8,26.5,21.4,999.1,96.0,61.98,2.7,5.9,14.8,9,2013
8073,25,24.2,26.5,20.8,1005.3,82.0,1.02,4.0,15.0,22.2,9,2013
8074,26,25.6,30.4,20.0,1007.6,73.0,0.0,4.0,10.4,14.8,9,2013
8075,27,26.3,31.7,20.2,1007.5,76.0,0.0,3.7,7.4,20.6,9,2013
8076,1,25.5,30.6,21.0,1004.6,84.0,6.214666666666667,4.0,8.1,46.5,10,2013
8077,2,25.9,29.8,21.6,1005.7,80.0,0.25,3.4,9.1,22.2,10,2013
8078,3,25.3,29.0,22.0,1004.4,81.0,0.0,3.7,12.0,20.6,10,2013
8079,7,26.2,31.1,21.0,1007.7,76.0,42.93,3.7,7.8,11.1,10,2013
8080,8,23.9,28.6,20.6,1008.5,88.0,1.02,3.4,8.0,11.1,10,2013
8081,9,24.7,28.5,19.4,1007.9,83.0,12.95,3.7,3.7,14.8,10,2013
8082,13,25.0,30.4,20.4,1005.9,80.0,7.11,3.7,4.4,11.1,10,2013
8083,14,25.2,30.4,20.2,1007.3,77.0,28.96,3.4,4.3,11.1,10,2013
8084,15,26.6,31.6,20.0,1008.7,63.0,0.0,3.7,5.9,14.8,10,2013
8085,19,27.2,34.0,21.2,1010.5,45.0,0.0,3.7,5.4,11.1,10,2013
8086,20,25.7,32.8,19.0,1009.9,43.0,0.0,4.0,5.6,14.8,10,2013
8087,21,24.6,31.4,15.8,1008.8,42.0,0.0,3.7,5.7,14.8,10,2013
8088,25,25.5,30.4,19.2,1007.8,59.0,0.0,3.7,15.4,25.9,10,2013
8089,26,25.1,30.6,19.0,1008.5,59.0,0.0,3.7,13.1,18.3,10,2013
8090,27,24.9,30.2,18.6,1009.8,55.0,0.0,3.7,8.1,11.1,10,2013
8091,31,24.6,31.4,16.0,1013.1,52.0,0.0,3.7,5.4,9.4,10,2013
8092,1,24.3,30.8,16.6,1013.2,51.0,0.0,3.7,3.7,9.4,11,2013
8093,2,25.7,29.8,16.4,1013.1,48.0,0.0,3.7,3.3,9.4,11,2013
8094,3,24.8,30.2,17.2,1013.6,49.0,0.0,3.5,8.7,20.6,11,2013
8095,7,23.2,30.1,16.4,1012.7,56.0,0.0,3.7,4.6,14.8,11,2013
8096,8,23.0,27.8,16.4,1012.2,60.0,0.0,3.7,7.0,14.8,11,2013
8097,9,22.7,27.2,17.0,1012.8,61.0,0.0,3.7,9.3,18.3,11,2013
8098,13,22.6,27.4,14.4,1011.9,49.0,0.0,3.7,9.6,14.8,11,2013
8099,14,22.7,27.6,14.8,1012.8,51.0,0.0,3.5,7.2,14.8,11,2013
8100,15,20.0,25.6,14.1,1014.4,48.0,0.0,3.7,11.1,14.8,11,2013
8101,19,20.1,27.5,10.8,1015.0,43.0,0.0,3.7,4.8,9.4,11,2013
8102,20,20.3,27.2,11.6,1012.1,40.0,0.0,3.7,5.7,14.8,11,2013
8103,21,20.2,27.2,11.2,1011.1,44.0,0.0,3.7,7.4,14.8,11,2013
8104,25,23.4,29.6,16.4,1012.0,47.0,0.0,3.7,8.1,14.8,11,2013
8105,26,22.1,28.6,14.2,1011.7,45.0,0.0,3.7,4.8,9.4,11,2013
8106,27,22.5,28.4,15.0,1013.1,48.0,0.0,4.0,7.4,20.6,11,2013
8107,1,22.0,28.4,13.5,1014.7,53.0,0.0,3.7,9.3,11.1,12,2013
8108,2,22.3,28.2,15.2,1013.2,61.0,0.0,3.7,8.7,20.6,12,2013
8109,3,22.7,28.2,17.8,1012.7,75.0,9.91,2.6,5.7,11.1,12,2013
8110,7,18.7,26.2,10.8,1013.3,59.0,0.0,3.1,1.5,11.1,12,2013
8111,8,19.8,28.6,10.0,1012.3,53.0,0.0,3.4,0.0,13.613333333333333,12,2013
8112,9,19.3,26.2,11.6,1011.5,56.0,0.0,3.7,1.1,5.4,12,2013
8113,13,18.2,25.2,9.6,1014.6,55.0,0.0,3.7,8.3,20.6,12,2013
8114,14,18.3,26.8,10.0,1013.5,55.0,0.0,3.4,5.4,9.4,12,2013
8115,15,18.6,26.8,10.4,1014.2,54.0,0.0,3.7,5.7,9.4,12,2013
8116,19,18.4,25.6,11.6,1011.8,55.0,0.0,3.5,11.7,14.8,12,2013
8117,20,16.7,23.6,11.0,1014.0,49.0,0.0,3.4,7.4,11.1,12,2013
8118,21,16.6,25.2,12.3,1012.8,63.0,0.0,2.1,8.5,11.1,12,2013
8119,25,19.8,26.3,14.0,1018.2,67.0,0.0,3.1,4.8,11.1,12,2013
8120,26,20.1,25.5,15.0,1016.0,69.0,0.0,3.1,9.6,14.8,12,2013
8121,27,20.0,25.9,15.7,1014.1,68.0,0.0,3.4,14.6,27.8,12,2013
8122,31,19.4,25.3,14.9,1015.3,75.0,0.0,2.3,10.6,14.8,12,2013
8123,1,16.9,22.0,14.9,1017.7,89.0,0.0,1.1,13.0,16.5,1,2014
8124,2,17.9,25.3,14.7,1016.9,82.0,0.0,1.4,11.7,14.8,1,2014
8125,3,20.7,26.9,15.2,1015.5,64.0,0.0,3.2,6.7,14.8,1,2014
8126,7,17.8,23.9,10.8,1016.2066666666667,47.0,0.0,3.4,12.2,14.8,1,2014
8127,8,20.3,28.2,14.0,1013.7,60.0,0.0,3.2,12.8,27.8,1,2014
8128,9,20.1,25.7,16.3,1012.8,66.0,0.0,3.7,9.3,20.6,1,2014
8129,13,18.9,26.0,12.8,1016.0,65.0,0.0,2.4,10.2,14.8,1,2014
8130,14,21.0,27.9,15.8,1013.1,66.0,0.0,2.7,11.3,24.1,1,2014
8131,15,18.3,25.3,13.1,1014.9,60.0,0.0,2.7,8.1,14.8,1,2014
8132,19,16.2,22.2,10.0,1019.8,58.0,0.0,3.1,15.0,22.2,1,2014
8133,20,20.7,27.9,12.6,1016.8,66.0,0.0,3.1,8.5,20.6,1,2014
8134,21,19.8,21.9,17.1,1016.2,79.0,0.0,2.6,10.7,20.6,1,2014
8135,25,16.1,18.8,14.3,1017.4,90.0,0.0,2.1,12.0,18.3,1,2014
8136,26,17.1,22.6,13.7,1017.8,86.0,0.0,2.3,6.3,14.8,1,2014
8137,27,17.2,22.7,12.9,1018.0,72.0,0.0,2.9,4.8,14.8,1,2014
8138,31,19.6,25.1,13.6,1016.5,49.0,0.0,3.4,9.8,14.8,1,2014
8139,1,20.4,27.2,13.6,1016.1,51.0,0.0,3.5,9.4,14.8,2,2014
8140,2,20.9,28.2,14.0,1014.9,51.0,0.0,3.7,7.8,14.8,2,2014
8141,3,21.0,28.0,14.0,1013.0,54.0,0.0,3.7,6.3,14.8,2,2014
8142,7,22.3,27.8,17.0,1009.7,57.0,0.0,3.7,12.2,20.6,2,2014
8143,8,20.2,27.1,14.4,1009.1,60.0,0.0,3.7,11.3,16.5,2,2014
8144,9,17.6,23.6,11.6,1010.5,60.0,0.0,3.7,10.9,14.8,2,2014
8145,13,19.2,25.1,15.2,1008.9,62.0,0.0,3.7,6.5,14.8,2,2014
8146,14,17.6,23.6,13.5,1010.3,58.0,0.0,4.0,12.4,22.2,2,2014
8147,15,15.7,21.1,13.0,1010.9,73.0,0.0,3.1,9.1,16.5,2,2014
8148,19,20.4,28.6,12.2,1013.6,43.0,0.0,4.0,9.6,20.6,2,2014
8149,20,23.1,29.1,14.6,1011.3,47.0,0.0,3.7,6.7,11.1,2,2014
8150,21,23.2,30.0,19.4,1010.3,55.0,0.0,3.7,10.9,18.3,2,2014
8151,25,19.8,26.4,16.7,1014.5,85.0,0.0,3.2,15.0,25.9,2,2014
8152,26,20.7,26.8,16.2,1012.0,80.0,0.0,3.1,15.7,33.5,2,2014
8153,27,21.5,28.8,16.9,1010.1,67.0,0.0,3.5,9.1,24.1,2,2014
8154,1,18.4,25.0,14.0,1013.4,47.0,0.0,4.0,6.7,16.5,3,2014
8155,2,18.2,23.5,12.4,1015.7,44.0,0.0,3.7,9.3,16.5,3,2014
8156,3,19.9,25.6,14.6,1014.2,40.0,0.0,4.0,10.2,25.9,3,2014
8157,7,23.2,28.2,16.0,1013.9,55.0,0.0,3.7,8.3,14.8,3,2014
8158,8,23.1,28.2,19.0,1015.1,54.0,0.0,3.7,11.5,24.1,3,2014
8159,9,23.2,29.4,18.0,1012.4,52.0,0.0,3.7,10.6,18.3,3,2014
8160,13,25.2,31.6,19.0,1013.0,43.0,0.0,3.7,6.5,16.5,3,2014
8161,14,26.7,33.1,21.4,1012.1,43.0,0.0,4.0,6.9,14.8,3,2014
8162,15,28.2,35.2,21.4,1013.0,36.0,0.0,3.7,9.6,16.5,3,2014
8163,19,25.8,33.6,16.4,1012.0,26.0,0.0,3.7,8.3,16.5,3,2014
8164,20,26.4,35.5,17.2,1009.8,23.0,0.0,3.7,10.2,22.2,3,2014
8165,21,25.8,34.3,18.4,1007.5,24.0,0.0,3.7,19.6,33.5,3,2014
8166,25,27.2,34.3,20.4,1009.0,37.0,0.0,4.0,5.7,16.5,3,2014
8167,26,28.6,36.0,21.4,1008.3,39.0,0.0,4.0,9.3,25.9,3,2014
8168,27,30.3,36.0,25.2,1008.5,34.0,0.0,3.5,7.4,22.2,3,2014
8169,31,28.7,36.8,21.0,1006.2,26.0,0.0,4.0,11.3,22.2,3,2014
8170,1,28.2,35.4,21.8,1006.5,25.0,0.0,4.0,13.7,20.6,4,2014
8171,2,27.8,34.6,20.2,1006.9,24.0,0.0,4.0,15.0,20.6,4,2014
8172,3,29.0,35.6,21.2,1008.4,28.0,0.0,4.0,8.0,16.5,4,2014
8173,7,29.5,36.4,23.0,1009.0,28.0,0.0,4.0,12.6,16.5,4,2014
8174,8,28.4,35.4,21.4,1008.9,30.0,0.0,4.0,9.4,20.6,4,2014
8175,9,28.7,36.6,20.4,1009.2,23.0,0.0,4.0,11.7,22.2,4,2014
8176,13,30.8,38.0,24.0,1006.3,23.0,0.0,4.0,15.9,20.6,4,2014
8177,14,29.0,36.0,22.4,1007.9076923076923,32.0,0.0,4.0,12.6,18.3,4,2014
8178,15,31.4,38.3,25.4,1007.7,27.0,0.0,4.0,12.6,22.2,4,2014
8179,19,28.9,35.4,23.4,1008.8,41.0,0.0,4.0,13.9,22.2,4,2014
8180,20,29.7,35.7,22.0,1008.7,35.0,0.0,3.7,13.9,37.0,4,2014
8181,21,30.0,35.7,21.6,1008.5,32.0,0.0,4.0,11.3,16.5,4,2014
8182,25,31.5,39.3,24.0,1007.9076923076923,21.0,0.0,4.0,13.3,24.1,4,2014
8183,26,32.4,40.2,23.4,1008.0,22.0,0.0,4.0,14.6,29.4,4,2014
8184,27,33.1,40.5,24.0,1005.9,21.0,0.0,4.0,9.8,18.3,4,2014
8185,1,33.6,40.3,27.0,1004.4,21.0,0.0,4.0,18.9,22.2,5,2014
8186,2,32.6,39.8,25.8,1003.8,24.0,0.0,4.0,18.1,27.8,5,2014
8187,3,31.7,39.3,25.0,1004.0,24.0,0.0,4.0,16.5,31.7,5,2014
8188,7,33.3,39.5,24.4,1003.8,27.0,0.0,4.0,9.3,14.8,5,2014
8189,8,32.9,38.1,27.4,1003.0,32.0,0.0,4.0,12.2,20.6,5,2014
8190,9,32.2,39.1,26.7,1001.4,26.0,0.0,4.0,11.7,16.5,5,2014
8191,13,30.5,37.3,23.8,1006.5,35.0,0.0,4.0,13.9,22.2,5,2014
8192,14,29.8,37.0,25.0,1006.2,35.0,0.0,4.0,16.1,21.873333333333335,5,2014
8193,15,30.2,36.9,25.6,1005.4,40.0,0.0,4.0,15.0,20.6,5,2014
8194,19,34.4,39.5,28.0,1005.1,25.0,0.0,4.0,8.5,14.8,5,2014
8195,20,33.4,40.1,29.2,1006.1,25.0,0.0,4.0,13.7,22.2,5,2014
8196,21,33.8,40.5,27.6,1003.0,20.0,0.0,4.0,14.3,22.2,5,2014
8197,25,33.8,41.4,28.6,1003.0,33.0,0.0,4.0,11.7,22.2,5,2014
8198,26,32.9,40.4,25.6,1003.6,39.0,0.0,4.0,7.4,22.2,5,2014
8199,27,34.6,40.4,27.4,1003.0,29.0,0.0,4.0,8.3,22.2,5,2014
8200,31,33.8,41.0,27.0,1001.6,32.0,0.0,4.0,19.6,25.9,5,2014
8201,1,34.7,42.0,27.0,1001.8,37.0,0.0,4.0,10.9,18.3,6,2014
8202,2,33.7,41.8,29.4,999.9,34.0,0.0,4.0,13.1,22.2,6,2014
8203,3,35.4,42.5,26.0,1000.2,23.0,0.0,4.0,13.3,20.6,6,2014
8204,7,34.3,41.5,27.4,997.5,35.0,0.0,4.0,22.2,27.8,6,2014
8205,8,34.2,40.7,28.0,996.7,33.0,0.0,4.0,19.6,29.4,6,2014
8206,9,33.4,40.4,27.0,997.2,32.0,0.0,4.0,21.3,29.4,6,2014
8207,13,30.9,36.5,25.2,1001.0,55.0,0.0,4.0,24.3,29.4,6,2014
8208,14,30.4,36.6,25.0,1001.0,57.0,0.0,4.0,27.0,44.3,6,2014
8209,15,30.5,37.6,25.0,1000.9,56.0,0.0,4.0,19.8,27.8,6,2014
8210,19,30.8,36.2,26.2,997.2,57.0,0.0,4.0,19.8,25.9,6,2014
8211,20,30.8,35.3,26.4,997.7,55.0,0.0,4.0,27.6,33.5,6,2014
8212,21,30.9,36.0,26.4,999.4,53.0,0.0,4.0,32.4,37.0,6,2014
8213,25,31.0,36.4,26.0,1000.6,50.0,0.0,4.0,29.6,33.5,6,2014
8214,26,31.2,36.2,26.0,1003.2,47.0,0.0,4.0,25.2,44.3,6,2014
8215,27,31.7,37.2,26.2,1004.2,49.0,0.0,4.0,21.5,27.8,6,2014
8216,1,30.6,36.6,26.4,1003.2,49.0,0.0,4.0,21.9,31.7,7,2014
8217,2,31.3,36.5,26.4,1003.1,52.0,0.0,4.0,22.2,55.4,7,2014
8218,3,31.3,36.4,26.4,1000.2,51.0,0.0,4.0,23.0,33.5,7,2014
8219,7,32.3,36.6,27.6,1001.4,48.0,0.0,4.0,24.6,29.4,7,2014
8220,8,29.6,35.5,26.9,1001.1,56.0,0.0,4.0,24.8,29.4,7,2014
8221,9,28.2,35.5,25.6,1001.3,70.0,0.0,4.0,18.9,27.8,7,2014
8222,13,27.466666666666665,31.06,24.58,1000.9785714285714,73.73333333333333,0.0,3.6,20.326666666666668,29.986666666666665,7,2014
8223,14,26.9,29.5,23.5,1000.9785714285714,78.0,0.0,4.0,14.8,22.2,7,2014
8224,15,24.8,27.0,23.0,998.1,92.0,0.0,2.6,15.2,22.2,7,2014
8225,16,24.6,25.4,23.4,997.5,97.0,0.0,3.1,10.2,14.8,7,2014
8226,20,26.0,28.4,23.4,1000.5,82.0,0.0,3.4,24.1,33.5,7,2014
8227,21,26.8,30.3,24.6,999.6,74.0,0.0,3.7,24.1,37.0,7,2014
8228,22,24.2,25.0,23.5,998.6,91.0,0.0,2.6,25.2,33.5,7,2014
8229,26,24.6,28.0,20.8,1004.6,89.0,0.0,3.5,19.4,27.8,7,2014
8230,27,25.9,28.0,23.6,1003.7,87.0,0.0,3.4,16.1,22.2,7,2014
8231,28,24.9,27.2,23.6,1000.8,90.0,0.0,3.7,20.4,29.4,7,2014
8232,1,26.8,31.0,24.0,1003.9538461538461,81.0,0.0,4.0,16.3,20.6,8,2014
8233,2,24.7,29.2,22.6,1000.7,89.0,0.020833333333333332,3.7,15.4,22.2,8,2014
8234,3,24.9,27.1,21.8,1000.0,91.0,0.020833333333333332,3.4,17.8,29.4,8,2014
8235,7,24.9,28.0,22.8,1003.9538461538461,85.0,0.0,3.4,23.5,27.8,8,2014
8236,8,24.9,29.1,21.0,1001.9,84.0,0.25,3.4,22.6,31.7,8,2014
8237,9,25.8,29.5,22.4,1003.5,79.0,0.0,4.0,16.9,27.8,8,2014
8238,13,26.1,29.9,23.2,1003.8,76.0,0.0,3.7,18.0,27.8,8,2014
8239,14,24.9,29.2,23.0,1003.9,83.0,0.020833333333333332,3.7,18.7,22.2,8,2014
8240,15,25.1,28.9,22.6,1004.4,81.0,0.0,4.0,20.6,27.8,8,2014
8241,19,27.7,32.7,24.0,1007.8,76.0,0.0,4.0,9.1,11.1,8,2014
8242,20,28.6,33.7,23.8,1005.7,70.0,0.0,4.0,10.0,14.8,8,2014
8243,21,27.9,32.4,25.0,1003.9,75.0,0.0,3.7,10.6,44.3,8,2014
8244,25,26.2,30.3,23.4,1006.2,84.0,0.0,3.7,9.1,31.7,8,2014
8245,26,25.9,30.4,22.8,1005.6,81.0,0.0,3.7,11.3,14.8,8,2014
8246,27,26.5,31.1,22.2,1004.0,78.0,0.0,3.7,10.6,14.8,8,2014
8247,31,24.9,30.5,22.9,1003.9538461538461,90.0,0.020833333333333332,2.7,7.6,63.0,8,2014
8248,1,25.3,29.5,22.0,997.1,90.0,0.0,2.9,11.1,18.3,9,2014
8249,2,24.6,27.8,22.0,999.1,92.0,0.0,3.1,11.1,20.6,9,2014
8250,3,25.7,29.3,22.8,1001.1,86.0,0.0,3.7,17.8,25.9,9,2014
8251,7,23.9,27.2,22.4,1003.3,94.0,0.0,2.1,19.1,27.8,9,2014
8252,8,24.8,28.2,23.6,1001.1,95.0,0.0,3.2,11.9,16.5,9,2014
8253,9,23.3,25.0,22.6,1003.1,96.0,0.0,2.1,15.2,20.6,9,2014
8254,13,24.8,29.2,22.0,1006.7,90.0,0.0,3.5,12.0,20.6,9,2014
8255,14,25.7,29.8,22.8,1006.4,85.0,0.0,3.5,8.5,16.5,9,2014
8256,15,25.5,29.7,22.0,1006.1,85.0,0.0,3.4,8.1,14.8,9,2014
8257,19,26.0,30.5,22.4,1006.7,81.0,0.0,3.5,9.3,14.8,9,2014
8258,20,25.4,30.4,22.3,1005.6,81.0,0.0,3.7,11.7,75.6,9,2014
8259,21,25.2,29.8,21.0,1006.5,82.0,0.0,3.4,11.5,18.3,9,2014
8260,25,27.2,31.9,21.8,1009.2,67.0,0.0,3.7,4.1,11.1,9,2014
8261,26,26.3,33.4,22.4,1010.6,74.0,0.0,3.7,2.8,14.8,9,2014
8262,27,26.9,32.7,22.0,1008.6,72.0,0.0,3.7,4.3,14.8,9,2014
8263,1,27.4,34.0,21.8,1011.2,54.0,0.0,3.7,3.7,14.8,10,2014
8264,2,28.1,34.3,21.4,1010.4,53.0,0.0,4.0,0.7,5.4,10,2014
8265,3,27.6,34.5,21.6,1009.5,58.0,0.0,4.0,1.7,7.6,10,2014
8266,7,25.9,34.4,21.6,1008.4,67.0,0.0,3.7,6.3,29.4,10,2014
8267,8,27.2,32.6,22.6,1008.2,64.0,0.0,3.7,5.6,14.8,10,2014
8268,9,27.8,33.3,22.4,1008.8,61.0,0.0,3.7,6.1,14.8,10,2014
8269,13,27.0,32.3,20.4,1004.0,55.0,0.0,4.0,12.6,20.6,10,2014
8270,14,27.3,33.2,23.0,1007.9,61.0,0.0,4.0,5.4,11.1,10,2014
8271,15,27.7,33.2,22.2,1011.6,52.0,0.0,4.0,11.9,20.6,10,2014
8272,19,25.8,32.9,22.6,1010.9,71.0,0.0,3.7,9.4,29.4,10,2014
8273,20,25.8,31.5,21.0,1011.8,68.0,0.0,3.7,5.6,18.3,10,2014
8274,21,26.9,32.7,21.0,1013.2,49.0,0.0,3.5,8.5,22.2,10,2014
8275,25,24.6,30.5,21.0,1011.1,57.0,0.0,3.7,10.4,22.2,10,2014
8276,26,23.6,28.3,19.8,1013.8,58.0,0.0,3.7,9.3,14.8,10,2014
8277,27,24.6,30.4,18.6,1013.0,57.0,0.0,4.0,7.2,11.1,10,2014
8278,31,26.1,32.2,19.8,1011.8,40.0,0.0,3.7,7.6,14.8,10,2014
8279,1,26.3,32.5,20.4,1012.0,42.0,0.0,3.5,10.4,14.8,11,2014
8280,2,25.9,31.8,20.2,1013.2,48.0,0.0,3.5,6.7,18.3,11,2014
8281,3,25.9,31.8,21.0,1013.1,44.0,0.0,3.4,4.3,7.6,11,2014
